TIMESTAMP,RECORD,Batt_volt,Logger_Temp,TotalSapFlow_a,SFD_Outer_a,SFD_Inner_a,Alpha_Outer_a,Alpha_Inner_a,Beta_Outer_a,Beta_Inner_a,Tmax_Outer_a,Tmax_Inner_a,TotalSapFlow_b,SFD_Outer_b,SFD_Inner_b,Alpha_Outer_b,Alpha_Inner_b,Beta_Outer_b,Beta_Inner_b,Tmax_Outer_b,Tmax_Inner_b,TotalSapFlow_c,SFD_Outer_c,SFD_Inner_c,Alpha_Outer_c,Alpha_Inner_c,Beta_Outer_c,Beta_Inner_c,Tmax_Outer_c,Tmax_Inner_c,TotalSapFlow_d,SFD_Outer_d,SFD_Inner_d,Alpha_Outer_d,Alpha_Inner_d,Beta_Outer_d,Beta_Inner_d,Tmax_Outer_d,Tmax_Inner_d,TotalSapFlow_e,SFD_Outer_e,SFD_Inner_e,Alpha_Outer_e,Alpha_Inner_e,Beta_Outer_e,Beta_Inner_e,Tmax_Outer_e,Tmax_Inner_e,Solar,Precipitation,Strikes,StrikeDistance,WindSpeed,WindDirection,GustWindSpeed1,AirTemp,Vapor_Pressure,AtmPressure,RelHumidity,RelHumidityTemp,XOrientation,YOrientation,CompassHeading,N_Wind,E_Wind,GustWindSpeed2,ETo,VPD,Soil_Raw,Soil_Temp,Soil_Water,Canopy_Temp,IRT_Sensor_Temp
26/03/2025 13:15,213,13.23,48.21,-0.054,-2.79,0.84,-0.23217,0.06958,-0.22043,0.07206,73.25,64.287,-0.093,-3.6,-0.13,-0.29943,-0.01259,-0.27277,-0.01555,66.752,64.568,-0.061,-1.8,-0.84,-0.15041,-0.07125,-0.10847,-0.07703,92.485,69.043,0.004,0.31,-0.19,0.02506,-0.01777,0.02486,-0.02119,71.478,65.983,0.017,0.95,-0.31,0.07829,-0.02829,0.06804,-0.04153,64.838,58.603,889,0,0,0,1.27,48.1,4.13,38.4,0.97,97.6,0.144,41.8,-0.2,0.9,0,0.85,0.95,4.13,1.196,5.811,2014,33.7,0.085,40.39,40.01
26/03/2025 13:30,214,13.22,48.56,0.019,-0.24,1.34,-0.02193,0.11068,-0.03425,0.11286,66.559,67.123,-0.034,-1.52,0.18,-0.12721,0.01546,-0.11699,0.00613,75.735,66.062,-0.031,-0.82,-0.58,-0.06927,-0.05015,-0.07197,-0.05945,68.458,66.248,0.008,0.49,-0.2,0.04064,-0.01807,0.03672,-0.01785,67.249,65.798,0.015,0.85,-0.28,0.07051,-0.02543,0.07662,-0.03859,57.043,59.372,871,0,0,0,1.39,78,6.25,38.2,0.96,97.6,0.143,42.1,0,0.3,0,0.29,1.36,6.25,1.179,5.755,2014,34,0.085,40.21,40.14
26/03/2025 13:45,215,13.23,48.58,-0.013,-1.42,1.18,-0.11917,0.09701,-0.09825,0.09902,57.332,62.159,-0.079,-3.11,-0.02,-0.25915,-0.00323,-0.18579,-0.00627,107.192,63.57,-0.049,-1.43,-0.69,-0.12071,-0.05925,-0.11633,-0.06519,73.507,66.496,0.006,0.43,-0.2,0.03608,-0.01807,0.03228,-0.02145,72.585,64.307,0.005,0.48,-0.35,0.03909,-0.03135,0.04068,-0.04445,56.025,59.363,848,0,0,0,1.03,83.3,3.21,38.2,0.97,97.5,0.144,42,-0.9,0.5,0,0.12,1.03,3.21,1.133,5.748,2014,34.2,0.086,41.69,40.51
26/03/2025 14:00,216,13.22,48.92,0.131,3.89,1.79,0.32182,0.14775,0.30258,0.1496,68.689,65.492,-0.072,-2.97,0.15,-0.24719,0.0127,-0.17769,0.00626,95.692,64.307,-0.061,-1.95,-0.66,-0.16345,-0.05717,-0.15823,-0.06651,76.548,65.492,0.011,0.59,-0.16,0.04892,-0.01461,0.04494,-0.01447,68.54,63.296,-0.008,-0.07,-0.35,-0.00779,-0.03113,-0.01017,-0.04433,55.08,58.92,821,0,0,0,1.08,120.6,3.82,38.3,0.93,97.5,0.137,42.3,-0.6,0.6,0,-0.55,0.93,3.82,1.105,5.827,2014,34.5,0.086,43.59,40.82
26/03/2025 14:15,217,13.2,48.77,-0.002,-1.07,1.3,-0.09039,0.10752,-0.10379,0.10972,87.864,64.105,-0.041,-1.83,0.22,-0.15239,0.01824,-0.12805,0.01506,86.264,66.11,-0.047,-1.46,-0.56,-0.12289,-0.04913,-0.11885,-0.05849,73.267,68.276,0.01,0.52,-0.1,0.04312,-0.01083,0.04287,-0.01423,71.129,64.117,0.002,0.36,-0.35,0.03034,-0.03141,0.0319,-0.04469,56.207,59.041,792,0,0,0,1.45,100.4,3.92,38.6,0.91,97.5,0.131,42.1,-1,0,0,-0.26,1.43,3.92,1.097,5.963,2014,34.7,0.086,42.59,40.17
26/03/2025 14:30,218,13.2,48.91,0.014,-0.4,1.3,-0.03435,0.10763,-0.04317,0.10695,71.452,64.744,-0.081,-3.18,-0.05,-0.26487,-0.00615,-0.17433,-0.00909,82.152,64.743,-0.047,-1.35,-0.7,-0.11297,-0.06027,-0.10899,-0.06945,78.14,67.081,0.006,0.41,-0.2,0.03336,-0.01811,0.03312,-0.02159,70.002,63.24,0.008,0.6,-0.35,0.04944,-0.03107,0.05086,-0.04141,55.658,60.256,758,0,0,0,1.04,113.8,5.18,38.4,0.9,97.5,0.133,42.3,-0.2,0.5,0,-0.42,0.95,5.18,1.028,5.885,2015,34.8,0.086,40.78,40.27
26/03/2025 14:45,219,13.2,49.01,-0.033,-2.02,0.94,-0.16919,0.07754,-0.17615,0.07977,74.833,64.862,-0.048,-1.81,-0.16,-0.15193,-0.01465,-0.14685,-0.01453,56.816,68.109,-0.044,-1.24,-0.7,-0.10415,-0.05965,-0.09111,-0.06561,80.924,67.339,0.008,0.48,-0.2,0.03894,-0.01803,0.04568,-0.01777,75.436,65.386,0.006,0.5,-0.33,0.04178,-0.02877,0.0431,-0.04209,57.169,58.742,719,0,0,0,1.24,118.1,8.49,38.6,0.88,97.5,0.129,42.2,-0.4,0.4,0,-0.58,1.1,8.49,0.997,5.977,2014,35,0.086,40.27,39.98
26/03/2025 15:00,220,13.2,49.04,-0.041,-2.32,0.92,-0.19297,0.07632,-0.19007,0.0817,72.008,64.296,-0.088,-3.52,0,-0.29251,0,-0.24745,-0.00599,57.746,64.546,-0.039,-1.17,-0.54,-0.09799,-0.04611,-0.08781,-0.05213,79.527,68.721,0.012,0.6,-0.14,0.04996,-0.01437,0.04964,-0.01423,70.985,67.004,0.023,1.12,-0.26,0.09228,-0.02343,0.0933,-0.03995,52.634,59.246,678,0,0,0,1.29,52.5,3.64,38.8,0.87,97.5,0.127,42.2,-0.4,0.2,0,0.78,1.02,3.64,0.953,6.055,2015,35.1,0.086,43.15,39.79
26/03/2025 15:15,221,13.2,49.18,-0.027,-1.9,1.08,-0.15901,0.08887,-0.13479,0.09414,77.899,63.418,-0.044,-1.9,0.18,-0.15805,0.01546,-0.05051,0.01222,108.428,63.311,-0.046,-1.39,-0.61,-0.11671,-0.05213,-0.10955,-0.05499,73.977,70.248,0.005,0.35,-0.14,0.02898,-0.01437,0.0324,-0.02131,69.247,66.277,-0.003,0.13,-0.37,0.01066,-0.03251,0.01293,-0.04601,57.025,59.103,633,0,0,0,1.04,67.7,2.25,38.9,0.87,97.5,0.123,42.4,-0.2,0.4,0,0.39,0.96,2.25,0.885,6.116,2015,35.3,0.086,41.7,39.31
26/03/2025 15:30,222,13.2,49.2,0.1,2.61,1.88,0.21488,0.15508,0.18966,0.15365,64.742,64.804,-0.021,-1.01,0.22,-0.08551,0.01896,-0.05801,0.01246,50.825,63.366,-0.013,-0.27,-0.34,-0.02471,-0.03051,-0.02417,-0.04345,51.024,65.494,0.007,0.46,-0.2,0.03872,-0.01853,0.03846,-0.02195,66.685,64.474,-0.006,0.03,-0.37,0.00256,-0.03261,-0.00253,-0.04911,60.939,59.491,580,0,0,0,1.21,93.1,3.29,38.8,0.88,97.5,0.126,42.4,-0.5,0.4,0,-0.07,1.21,3.29,0.831,6.062,2014,35.4,0.086,41.28,39.42
26/03/2025 15:45,223,13.2,48.73,0.044,0.74,1.37,0.06096,0.11376,0.02364,0.11597,84.233,62.979,-0.048,-1.97,0.07,-0.16429,0.0062,-0.02863,0.00304,109.905,63.298,-0.024,-0.55,-0.54,-0.04709,-0.04659,-0.03791,-0.05925,75.737,67.966,0.009,0.53,-0.2,0.04425,-0.01835,0.04392,-0.02545,68.322,63.332,0.005,0.45,-0.3,0.0372,-0.02695,0.03354,-0.04063,60.249,58.045,532,0,0,0,1.34,144.7,3.01,38.3,0.85,97.5,0.126,41.9,-0.4,0.2,0,-1.09,0.77,3.01,0.779,5.901,2014,35.5,0.086,41.01,39.48
26/03/2025 16:00,224,13.22,48.55,-0.019,-1.64,1.15,-0.13807,0.09528,-0.12101,0.10051,78.091,63.106,-0.015,-0.79,0.25,-0.06693,0.02064,-0.05621,0.01762,73.901,69.719,-0.014,-0.28,-0.38,-0.02595,-0.03303,-0.02243,-0.03925,66.373,65.678,0.011,0.57,-0.16,0.04734,-0.01451,0.04698,-0.01803,70.312,64.055,0.029,1.37,-0.27,0.11349,-0.02399,0.1084,-0.04063,49.73,58.358,477,0,0,0,1,84.1,3.13,38.8,0.85,97.5,0.124,41.9,-0.9,0.6,0,0.1,0.99,3.13,0.691,6.076,2016,35.6,0.086,40.02,39.39
26/03/2025 16:15,225,13.22,48.71,0,-1,1.34,-0.08421,0.11054,-0.04379,0.11272,82.216,64.473,-0.051,-2.27,0.29,-0.18999,0.02439,-0.17075,0.01804,48.511,65.543,-0.006,0.04,-0.41,0.00313,-0.03617,0.00627,-0.04229,65.175,67.261,0.014,0.66,-0.1,0.05404,-0.01071,0.05364,-0.01405,66.338,64.883,0.011,0.67,-0.3,0.0556,-0.02711,0.06951,-0.04369,55.58,57.657,419,0,0,0,1.08,36.9,3.41,39,0.85,97.5,0.121,42.1,-0.5,0.6,0,0.87,0.65,3.41,0.63,6.163,2015,35.7,0.086,40.71,39.09
26/03/2025 16:30,226,13.21,48.42,0.058,1.02,1.77,0.08454,0.14553,0.156,0.15323,36.526,61.668,-0.042,-1.81,0.15,-0.15213,0.0126,-0.12895,0.00936,76.529,65.112,0.026,1.23,-0.23,0.1023,-0.02091,0.10133,-0.03439,66.378,65.685,0.009,0.56,-0.26,0.04684,-0.02277,0.04648,-0.02243,66.59,63.367,0.007,0.57,-0.38,0.0475,-0.03333,0.033,-0.04983,57.349,57.665,360,0,0,0,1.47,115.3,5.01,38.3,0.85,97.5,0.127,41.9,-0.5,0.3,0,-0.63,1.33,5.01,0.586,5.894,2016,35.8,0.086,40.58,38.7
26/03/2025 16:45,227,13.21,47.53,0.074,1.58,1.85,0.13106,0.15225,0.1308,0.15084,66.549,65.358,-0.029,-1.33,0.22,-0.11235,0.01896,-0.16157,0.01559,61.861,63.92,0.038,1.68,-0.19,0.13912,-0.01731,0.13826,-0.03403,67.129,66.689,0.009,0.5,-0.16,0.04221,-0.01481,0.0419,-0.01827,66.09,63.372,0.004,0.38,-0.27,0.03166,-0.02447,0.03329,-0.04135,57.096,57.412,299,0,0,0,1.07,83.4,2.77,38.4,0.82,97.5,0.122,41.2,-0.3,0.3,0,0.12,1.06,2.77,0.48,5.96,2015,35.9,0.086,38.81,38.43
26/03/2025 17:00,228,13.22,46.86,0.008,-0.69,1.39,-0.05879,0.11449,-0.04899,0.11666,68.431,62.977,-0.055,-2.3,0.15,-0.19187,0.01243,-0.26175,0.00614,54.497,64.041,0.032,1.48,-0.23,0.12308,-0.02101,0.12532,-0.03449,67.885,65.422,0.013,0.64,-0.16,0.05345,-0.01509,0.05301,-0.01865,67.41,64.186,0.017,0.87,-0.24,0.07204,-0.02167,0.08836,-0.03879,54.142,56.725,241,0,0,0,0.87,97.1,1.95,38.1,0.84,97.5,0.127,40.7,-0.4,0.3,0,-0.11,0.87,1.95,0.39,5.831,2015,36,0.086,38.22,38.16
26/03/2025 17:15,229,13.24,46.19,0.104,2.7,1.96,0.2239,0.16184,0.24112,0.16316,81.593,62.348,-0.031,-1.46,0.27,-0.12251,0.02168,-0.14447,0.01836,53.752,64.794,0.041,1.78,-0.14,0.14708,-0.01399,0.14914,-0.02407,65.304,63.345,0.014,0.74,-0.2,0.06104,-0.01887,0.0606,-0.01857,66.591,62.862,0.005,0.45,-0.27,0.0376,-0.02483,0.04952,-0.04183,54.136,57.224,179,0,0,0,0.82,120.2,1.88,37.9,0.83,97.5,0.126,40.1,-0.6,0.3,0,-0.41,0.71,1.88,0.309,5.775,2015,36.1,0.086,37.18,37.88
26/03/2025 17:30,230,13.26,45.25,0.108,2.83,2,0.23388,0.16573,0.24343,0.1704,54.567,62.902,0.015,0.14,0.64,0.01148,0.05284,0.01701,0.0492,61.299,64.107,0.047,2.02,-0.16,0.16702,-0.01447,0.16784,-0.03191,63.402,65.486,0.015,0.74,-0.16,0.06152,-0.01525,0.06104,-0.01869,65.949,62.727,0.005,0.45,-0.31,0.03754,-0.02801,0.04913,-0.04491,53.143,55.725,129,0,0,0,1.08,148.1,2.48,37.5,0.83,97.5,0.128,39.2,-0.6,0.1,0,-0.92,0.57,2.48,0.272,5.638,2015,36.1,0.086,35.9,37.35
26/03/2025 17:45,231,13.12,43.78,0.105,2.7,1.99,0.22384,0.16443,0.22725,0.16915,64.416,62.473,0.024,0.53,0.62,0.04428,0.05146,0.04366,0.04754,69.659,63.981,0.077,3.12,-0.02,0.25782,-0.00377,0.25634,-0.02565,59.428,62.019,0.021,0.99,-0.17,0.08164,-0.01575,0.08489,-0.02331,65.554,63.342,0.012,0.71,-0.28,0.05924,-0.02573,0.08506,-0.04625,52.874,57.22,68,0,0,0,0.69,103.6,1.82,37.3,0.83,97.5,0.129,38.3,-0.5,0.3,0,-0.16,0.67,1.82,0.159,5.57,2015,36.2,0.086,35.19,36.72
26/03/2025 18:00,232,13.04,41.72,0.128,3.49,2.16,0.28766,0.17818,0.28304,0.18233,51.622,61.714,0.011,0,0.59,0,0.04878,0.00602,0.04168,53.253,63.298,0.067,2.7,-0.02,0.22392,-0.00379,0.22786,-0.02595,60.866,61.94,0.021,0.94,-0.12,0.07742,-0.01193,0.07677,-0.01949,67.368,62.63,0.023,1.12,-0.26,0.09227,-0.02287,0.10796,-0.04685,52.451,58.311,22,0,0,0,0.89,126.2,2.22,36.8,0.81,97.5,0.131,37.3,-0.7,0.3,0,-0.53,0.72,2.22,0.124,5.408,2016,36.2,0.087,34.21,36.12
26/03/2025 18:15,233,12.99,39.7,0.154,4.51,2.17,0.37237,0.17992,0.3492,0.18409,62.101,61.662,0.056,1.64,0.83,0.13506,0.06808,0.15805,0.06078,54.504,63.052,0.06,2.48,-0.07,0.2052,-0.00773,0.2062,-0.03009,61.754,63.081,0.017,0.85,-0.21,0.07038,-0.02023,0.06982,-0.02387,64.337,61.116,0.03,1.33,-0.17,0.10972,-0.01665,0.12516,-0.03809,53.765,57.606,10,0,0,0,0.64,111.2,1.96,36,0.82,97.5,0.138,36.3,-0.7,0.5,0,-0.23,0.6,1.96,0.082,5.135,2015,36.2,0.086,33.25,35.31
26/03/2025 18:30,234,12.98,38.13,0.126,3.43,2.14,0.28395,0.17752,0.27938,0.18174,61.212,60.522,0.067,1.95,0.98,0.16094,0.08158,0.18856,0.07718,56.632,63.683,0.06,2.52,-0.12,0.20866,-0.01161,0.21994,-0.03009,60.876,61.696,0.016,0.84,-0.21,0.06982,-0.02009,0.07316,-0.02371,62.78,61.326,0.019,0.95,-0.21,0.0786,-0.02023,0.10091,-0.04175,52.997,56.334,2,0,0,0,0.68,109.9,1.63,35.6,0.84,97.6,0.146,35.5,-0.5,0.3,0,-0.23,0.64,1.63,0.076,4.976,2015,36.2,0.086,32.43,34.75
26/03/2025 18:45,235,12.96,36.85,0.157,4.61,2.23,0.38035,0.18348,0.32499,0.18409,53.628,59.708,0.052,1.54,0.76,0.12711,0.06256,0.18123,0.05826,47.773,60.813,0.061,2.61,-0.21,0.2152,-0.01913,0.21924,-0.03737,59.869,62.207,0.015,0.78,-0.21,0.06502,-0.02009,0.06034,-0.02371,65.265,62.798,0.014,0.83,-0.3,0.06839,-0.02689,0.08176,-0.04475,51.866,55.959,0,0,0,0,0.7,117.2,1.68,34.9,0.88,97.6,0.157,34.7,-0.7,0.3,0,-0.32,0.62,1.68,0.073,4.726,2015,36.2,0.086,32.78,34.18
26/03/2025 19:00,236,12.95,36,0.123,3.38,2.06,0.27938,0.17033,0.27413,0.1746,61.464,62.03,0.047,1.39,0.64,0.11414,0.05282,0.11307,0.04574,70.481,63.803,0.068,2.84,-0.16,0.23446,-0.01545,0.24318,-0.03763,62.837,60.373,0.014,0.74,-0.21,0.06158,-0.02023,0.06108,-0.02387,66.177,61.691,0.03,1.39,-0.23,0.1149,-0.02061,0.112,-0.04229,53.624,54.695,0,0,0,0,0.93,115.9,2.64,34.6,0.9,97.6,0.164,34.2,-0.9,0.4,0,-0.41,0.84,2.64,0.094,4.609,2016,36.2,0.086,32.83,33.88
26/03/2025 19:15,237,12.94,35.38,0.18,5.58,2.16,0.46075,0.17871,0.41381,0.18233,52.562,60.147,0.019,0.31,0.6,0.0256,0.05011,0.09502,0.04922,53.016,61.566,0.057,2.45,-0.21,0.2021,-0.01931,0.20688,-0.03763,61.381,62.96,0.013,0.7,-0.23,0.05808,-0.02031,0.05336,-0.02393,66.651,62.923,0.02,1.05,-0.31,0.08723,-0.02727,0.08744,-0.04835,51.363,56.211,0,0,0,0,1.04,108.2,2.08,34.3,0.89,97.6,0.165,33.8,-0.5,0.5,0,-0.33,0.99,2.08,0.104,4.528,2014,36.1,0.086,32.69,33.68
26/03/2025 19:30,238,12.94,34.9,0.129,3.61,2.07,0.29899,0.17088,0.27156,0.17164,58.71,62.786,0.032,0.83,0.6,0.06831,0.04972,0.09646,0.04238,56.502,62.555,0.074,3.1,-0.16,0.25552,-0.01545,0.26652,-0.03763,58.543,61.64,0.016,0.81,-0.17,0.06695,-0.01641,0.06208,-0.02413,65.389,62.925,0.051,2.21,-0.23,0.18233,-0.02061,0.17577,-0.04217,48.578,53.929,0,0,0,0,0.95,117.4,2.35,33.9,0.88,97.6,0.166,33.5,-0.7,0.4,0,-0.44,0.85,2.35,0.094,4.423,2015,36,0.086,31.74,33.31
26/03/2025 19:45,239,12.93,34.38,0.186,5.76,2.23,0.4753,0.18412,0.42094,0.18775,56.458,60.281,0.053,1.64,0.64,0.1353,0.05348,0.13176,0.04618,63.429,64.24,0.063,2.69,-0.21,0.22233,-0.01939,0.22634,-0.04145,62.018,61.321,0.014,0.76,-0.23,0.06239,-0.02051,0.05758,-0.02413,64.316,62.357,0.032,1.43,-0.19,0.11776,-0.01727,0.15103,-0.04549,52.989,54.06,0,0,0,0,0.77,107.8,2.15,33.4,0.87,97.6,0.169,33.1,-0.5,0.5,0,-0.24,0.74,2.15,0.076,4.285,2015,35.9,0.086,31.08,32.8
26/03/2025 20:00,240,12.93,33.87,0.164,4.97,2.12,0.41136,0.17492,0.38702,0.17871,59.476,60.29,0.049,1.47,0.66,0.12124,0.05386,0.2239,0.05298,44.348,60.138,0.068,2.89,-0.21,0.23878,-0.01945,0.24263,-0.04161,48.242,61.194,0.015,0.8,-0.23,0.06642,-0.02041,0.06158,-0.02799,65.923,61.438,0.031,1.43,-0.23,0.11813,-0.02083,0.11514,-0.04579,52.477,53.043,0,0,0,0,0.88,101.4,2.81,33,0.86,97.7,0.171,32.6,-0.9,0.3,0,-0.18,0.87,2.81,0.086,4.18,2014,35.8,0.086,30.88,32.34
26/03/2025 20:15,241,12.92,33.46,0.117,3.12,2.07,0.25834,0.17124,0.24888,0.172,58.022,59.841,0.06,1.84,0.77,0.15168,0.06323,0.23772,0.059,43.153,62.932,0.058,2.51,-0.21,0.2074,-0.01949,0.21002,-0.04175,60.494,61.063,0.012,0.7,-0.27,0.05828,-0.02463,0.05363,-0.02817,66.523,60.267,0.028,1.29,-0.19,0.10626,-0.01739,0.08819,-0.04259,51.475,55.316,0,0,0,0,1,103.9,1.93,32.7,0.84,97.7,0.169,32.2,-0.6,0.1,0,-0.24,0.97,1.93,0.096,4.12,2014,35.7,0.086,30.7,32.1
26/03/2025 20:30,242,12.91,33.12,0.135,3.84,2.06,0.31734,0.17071,0.32056,0.17507,59.271,60.087,0.05,1.55,0.62,0.12863,0.05092,0.18676,0.04682,27.054,59.811,0.067,2.84,-0.21,0.23446,-0.01963,0.23743,-0.03805,60.355,61.935,0.013,0.7,-0.23,0.05828,-0.02051,0.05363,-0.02809,67.287,61.031,0.022,1.15,-0.31,0.09528,-0.02749,0.08371,-0.04881,52.85,54.673,0,0,0,0,1.14,101.6,2.55,32.4,0.82,97.7,0.169,31.9,-0.7,0.1,0,-0.23,1.12,2.55,0.109,4.051,2015,35.6,0.086,30.26,31.73
26/03/2025 20:45,243,12.91,32.77,0.095,2.37,1.91,0.19607,0.15724,0.19288,0.16484,59.215,60.781,0.044,1.3,0.62,0.1079,0.05074,0.13264,0.04339,43.53,59.566,0.072,3.1,-0.26,0.25605,-0.02357,0.2495,-0.04193,52.724,59.863,0.011,0.64,-0.23,0.0538,-0.02057,0.05336,-0.02817,67.532,61.277,0.036,1.65,-0.27,0.13638,-0.02413,0.10506,-0.04881,52.597,53.415,0,0,0,0,1.14,102.2,1.98,32.1,0.82,97.7,0.171,31.6,-0.8,0.3,0,-0.24,1.12,1.98,0.107,3.973,2014,35.5,0.086,30.08,31.47
26/03/2025 21:00,244,12.91,32.43,0.112,3,1.99,0.24722,0.16449,0.24764,0.16896,57.569,61.391,0.087,2.76,0.95,0.22826,0.07872,0.24638,0.07123,54.522,64.071,0.059,2.58,-0.26,0.2128,-0.02351,0.22392,-0.04175,58.597,60.681,0.012,0.71,-0.27,0.05858,-0.02463,0.0538,-0.02809,63.677,61.97,0.008,0.57,-0.31,0.04793,-0.02743,0.07654,-0.04863,53.341,54.663,0,0,0,0,0.99,97.8,2.37,31.8,0.81,97.7,0.173,31.3,-0.7,0.3,0,-0.13,0.98,2.37,0.094,3.897,2014,35.4,0.086,29.52,31.14
26/03/2025 21:15,245,12.9,31.97,0.113,3.11,1.88,0.25746,0.15519,0.25304,0.16284,62.156,61.465,0.084,2.62,0.99,0.2163,0.08242,0.31754,0.08106,36.976,61.502,0.06,2.62,-0.26,0.21587,-0.02351,0.22312,-0.04567,58.029,60.873,0.008,0.55,-0.27,0.04518,-0.02453,0.04878,-0.02407,66.833,60.576,0.016,0.81,-0.19,0.06734,-0.01739,0.09336,-0.03925,52.53,55.111,0,0,0,0,0.68,90.7,2,31.2,0.81,97.7,0.178,30.9,-0.7,0.2,0,-0.01,0.68,2,0.064,3.744,2015,35.3,0.086,28.98,30.76
